issueDate,section,slot,eventName,slug,url,vuc,vtc,sectionSize,percentileVuc
2025-10-30,For Couples,2,"AC/DC Tribute – Hells Bells High-voltage nostalgia; guitars loud, crowd louder.",your-week-plan-17m-view-recipe,https://www.facebook.com/events/509621551941904/,11,11,5,0.1
2025-10-30,For Couples,3,"️ Think Small… Art! Cozy art date with cider, holiday treats, and local creations.",your-week-plan-17m-view-recipe,https://www.facebook.com/events/1499905857797392/1499905881130723/?active_tab=about,17,17,5,0.3
2025-10-30,For Couples,4,Ritmo Latin Social Latin beats; dance ’til late - high-energy moves meet - fun fitness & dancing.,your-week-plan-17m-view-recipe,https://www.facebook.com/events/1465565518088656/,28,31,5,0.5
2025-10-30,For Couples,5,Elton John Greatest Hits Sing every chorus; note-for-note live band.,your-week-plan-17m-view-recipe,https://www.facebook.com/events/2461157650934642/,35,37,5,0.7
2025-10-30,For Golden Age Readers,1,Free Meditation With a Monk,your-week-plan-17m-view-recipe,https://www.facebook.com/events/1767149407458463/1767149520791785/?active_tab=about,26,28,5,0.9
2025-10-30,For Golden Age Readers,2,"️ McMichael Art Fundraiser Local artists, fall colours, and a meaningful community evening. Stroll Through Art",your-week-plan-17m-view-recipe,https://www.facebook.com/events/1959083204927952/,9,10,5,0.3
2025-10-30,For Golden Age Readers,3,Free Digestive Yoga with Maya Calm wellness class; gentle movement and breath. Save Your Spot,your-week-plan-17m-view-recipe,https://www.facebook.com/events/1122130772941304/1122130789607969/?active_tab=about,23,24,5,0.6
2025-10-30,For Golden Age Readers,4,"Creative Sewing Class Friendly, social crafting at historic Burr House. Join the Class",your-week-plan-17m-view-recipe,https://www.facebook.com/events/836287368877277/,23,23,5,0.6
2025-10-30,For Golden Age Readers,5,First Saturday Music Performance,your-week-plan-17m-view-recipe,https://calendar.trca.ca/event/first-saturday-musical-performance/,8,9,5,0.1
2025-11-06,For Families,1,York Police Home Security Day Cool demos + fire trucks + safety tips. See in Action,3-cozy-finds-police-local-sales,https://www.facebook.com/photo/?fbid=1162984132636449&set=gm.1507736996930737,36,37,5,0.7
2025-11-06,For Families,2,Kids Arts and Craft Workshop Ages 6–11 glue & glitter chaos. Plan It Now,3-cozy-finds-police-local-sales,https://www.facebook.com/events/854882410541062,34,38,5,0.5
2025-11-06,For Families,3,️ Kids Clothing Liquidation Sale Discounts that’ll make parents happy.,3-cozy-finds-police-local-sales,https://www.facebook.com/events/1146627397087988/,76,81,5,0.9
2025-11-06,For Families,4,"One-Day Youth Wellness Retreat Sparkly musical adventure kids adore; sing, laugh, wear pink together.",3-cozy-finds-police-local-sales,https://www.facebook.com/events/801174472462302/,17,18,5,0.2
2025-11-06,For Families,5,Dojo Madness – Martial Arts Day,3-cozy-finds-police-local-sales,https://www.facebook.com/events/834642029040000/,17,19,5,0.2
2025-11-06,For Couples,1,️ Crafts & Cheer Holiday Market,3-cozy-finds-police-local-sales,https://www.facebook.com/events/1373583381104156/,86,91,5,0.9
2025-11-06,For Couples,2,Jann Arden – Live Christmas Tour,3-cozy-finds-police-local-sales,https://tickets.rhcentre.ca/Online/default.asp,30,33,5,0.5
2025-11-06,For Couples,3,Sauced Improv Comedy Show,3-cozy-finds-police-local-sales,https://www.facebook.com/events/1132431192164146/,32,33,5,0.7
2025-11-06,For Couples,4,Enrico Galante Live - Sax Night,3-cozy-finds-police-local-sales,https://tickets.cityplayhouse.ca/event/655:483/655:632/,24,27,5,0.3
2025-11-06,For Couples,5,Shiseido Canada Warehouse Sale Shiseido Fall Warehouse Sale – beauty deals you’ll actually brag about.,3-cozy-finds-police-local-sales,https://www.facebook.com/ShiseidoCAWarehouseSale,17,17,5,0.1
2025-11-06,For Golden Age Readers,1,Aging Well Club – Learn AI,3-cozy-finds-police-local-sales,https://www.vaughanpl.info/programs/view/3346,24,25,5,0.9
2025-11-06,For Golden Age Readers,2,A Bunch of Amateurs - The Hilarious Comedy Lighthearted fun for a Friday (inexpensive & funny). Get Tickets,3-cozy-finds-police-local-sales,https://thecurtainclub.org/a-bunch-of-amateurs/,14,15,5,0.5
2025-11-06,For Golden Age Readers,3,‍♀️ Physical Exercises and Soul Exercises for Older Age Adults Calm wellness class; gentle movement and breath. Save Your Spot,3-cozy-finds-police-local-sales,https://www.facebook.com/events/1372238247083833/1372238287083829/?active_tab=about,20,22,5,0.7
2025-11-06,For Golden Age Readers,4,"Artist Co-op Gallery Opening Meet local artists, sip, chat, and explore the city’s creative side. See More",3-cozy-finds-police-local-sales,https://www.facebook.com/events/2032464550858401/,5,7,5,0.1
2025-11-06,For Golden Age Readers,5,An Evening with Spirit,3-cozy-finds-police-local-sales,https://www.facebook.com/events/1121126766591683/,8,11,5,0.3
2025-11-13,For Families,1,‍👩‍👧‍👦 Free Family Sundays at McMichael Art activities for kids and parents. Join Free,5-pre-holiday-hits-naughty-recipe,https://mcmichael.com/event/family-sunday-stand-up-stay-strong/,68,72,5,0.1
2025-11-13,For Families,2,️ Happy Cute Mart Cozy chaos + handmade finds for every age. Snag Deals,5-pre-holiday-hits-naughty-recipe,https://happycutemart.com/,77,83,5,0.5
2025-11-13,For Families,3,"Revlon Warehouse Sale - Free Entry Mom–daughter day: free admission, huge beauty steals, books, free parking.",5-pre-holiday-hits-naughty-recipe,https://www.saleevent.com/,132,138,5,0.9
2025-11-13,For Families,4,"Home for the Holidays Festival The True Spirit of Christmas, local makers with the sights, scents, and sounds.",5-pre-holiday-hits-naughty-recipe,https://www.facebook.com/events/1074181151326259/,114,124,5,0.7
2025-11-13,For Families,5,Hanukkah Market,5-pre-holiday-hits-naughty-recipe,https://www.chabadrc.org/templates/articlecco_cdo/aid/7080869/fbclid/IwY2xjawOAtYxleHRuA2FlbQIxMABicmlkETF6UUlxeEVCZGxoTGt3OVYyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpx7Lu9esM5YEMRNppG_eYvS_bHRXCP0X8hfZnXY6hVfbd9z2Cgxzt1EZNYU_aem_kMCCx4C68aLsYzE09OOifA/jewish/Hanukkah-Market.htm,70,74,5,0.3
2025-11-13,For Couples,1,Merry Marketplace,5-pre-holiday-hits-naughty-recipe,https://www.richmondhill.ca/en/things-to-do/merry-marketplace.aspx,90,99,5,0.7
2025-11-13,For Couples,2,TruBliss Spa Experience,5-pre-holiday-hits-naughty-recipe,https://trubliss.ca/,37,37,5,0.1
2025-11-13,For Couples,3,Fleetwood Mac Mania (unforgettable concert),5-pre-holiday-hits-naughty-recipe,https://tickets.rhcentre.ca/Online/mapSelect.asp,49,53,5,0.3
2025-11-13,For Couples,4,Handcrafted Gift Market,5-pre-holiday-hits-naughty-recipe,https://www.facebook.com/events/799753409607042/,65,68,5,0.5
2025-11-13,For Couples,5,"Vaughan Ladies Night Electrifying performances, cocktails, outrageous fun with friends tonight.",5-pre-holiday-hits-naughty-recipe,https://www.eventbrite.ca/e/vaughan-ladies-night-tickets-1862206462659?aff=oddtdtcreator,103,105,5,0.9
2025-11-13,For Golden Age Readers,1,Women (55+) & Single Men (all ages) Speed-Mixer Social,5-pre-holiday-hits-naughty-recipe,https://www.meetup.com/toronto-gta-singles-dating/events/311059727/?recId=1347b554-9f5a-4f9a-8f26-0e26df8e2ff5&recSource=event-search&searchId=2f719cde-1eab-494b-82f1-b5bf54b9e2bb&eventOrigin=find_page%24all,35,37,5,0.9
2025-11-13,For Golden Age Readers,2,Aging Well Club – Drum & Percussion Circle,5-pre-holiday-hits-naughty-recipe,https://www.vaughanpl.info/programs/view/3346,12,13,5,0.2
2025-11-13,For Golden Age Readers,3,"Needle Felt a Santa Ornament Workshop Craft your own Santa - wool, laughter, and holiday spirit. Save Your Spot",5-pre-holiday-hits-naughty-recipe,https://calendar.trca.ca/event/needle-felt-a-santa-ornament-workshop/,16,17,5,0.5
2025-11-13,For Golden Age Readers,4,️ Christmas Bazaar - Saturday Morning Fun Come and enjoy with friends and family. Explore More,5-pre-holiday-hits-naughty-recipe,https://www.facebook.com/events/1496027658342090/,34,35,5,0.7
2025-11-13,For Golden Age Readers,5,️Ethan Claymore - Live Performance Live theatre at its best! It’s a perfect way to kick off the festive season. Book Fast,5-pre-holiday-hits-naughty-recipe,https://www.markhamlittletheatre.ca/ethan-claymore,12,12,5,0.2
2025-11-20,For Families,1,Santa Claus Parade – Vaughan,4-christmas-sales-michelin-dining,https://www.vaughan.ca/residential/recreation-programs-and-fitness/events/festive-celebrations/santafest-parade,135,152,5,0.6
2025-11-20,For Families,2,"Magical Christmas Forest – Kortright Centre Winter walk, crafts, Santa, wagon rides Book Now",4-christmas-sales-michelin-dining,https://calendar.trca.ca/event/magical-christmas-forest/,133,146,5,0.3
2025-11-20,For Families,3,️ Designer Pop-Up Sale Massive holiday restock with big family-friendly deals on 80+ top brands.,4-christmas-sales-michelin-dining,https://www.facebook.com/events/795723766596848/,230,253,5,0.9
2025-11-20,For Families,4,Cozy Family Night Bring the family for a warm community concert — tickets from $5.,4-christmas-sales-michelin-dining,https://tickets.cityplayhouse.ca/event/655:565/655:743/,135,145,5,0.6
2025-11-20,For Families,5,Hill Potters’ Fall Handmade Gift Sale,4-christmas-sales-michelin-dining,https://www.facebook.com/events/1161290925348607/,86,95,5,0.1
2025-11-20,For Couples,1,Soul Café Love’n’Light Night,4-christmas-sales-michelin-dining,https://www.facebook.com/events/983811667287516/,73,78,5,0.7
2025-11-20,For Couples,2,Fever Friday Latin Social - Popular Latin Evening,4-christmas-sales-michelin-dining,https://www.facebook.com/events/2634515850218650/,54,58,5,0.5
2025-11-20,For Couples,3,️ Mom Market at Promenade - Perfect for Couples,4-christmas-sales-michelin-dining,https://www.facebook.com/events/679653218190738/,97,112,5,0.9
2025-11-20,For Couples,4,Rhythm & Brews – Blues Night,4-christmas-sales-michelin-dining,https://www.facebook.com/events/4242074202695241/,38,40,5,0.1
2025-11-20,For Couples,5,Israeli Date-Night Party,4-christmas-sales-michelin-dining,https://www.facebook.com/photo/?fbid=122151957902813817&set=gm.623803047395297,40,46,5,0.3
2025-11-20,For Golden Age Readers,1,"CPKC FREE Holiday Train Stop Live music, glowing train cars, and family magic.",4-christmas-sales-michelin-dining,https://visitvaughan.ca/calendar/event/2025-cpkc-holiday-train-stop-in-vaughan/,61,64,5,0.9
2025-11-20,For Golden Age Readers,2,️ L.A.F.F. Retirees Luncheon,4-christmas-sales-michelin-dining,https://www.facebook.com/events/1369659764795708/,32,34,5,0.3
2025-11-20,For Golden Age Readers,3,Montreal Guitar Trio – Ennio Morricone Tribute,4-christmas-sales-michelin-dining,https://flatomarkhamtheatre.ca/Online/default.asp?BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Apermalink=ennio&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Acontext_id=,13,14,5,0.1
2025-11-20,For Golden Age Readers,4,"Holiday Seniors Living Show Free event with helpful workshops, friendly experts, and festive market vibes. Join Free",4-christmas-sales-michelin-dining,https://www.facebook.com/events/828856259851654/,41,44,5,0.7
2025-11-20,For Golden Age Readers,5,"️ Festive Candle Workshop Pour candles, craft scents, light up winter.",4-christmas-sales-michelin-dining,https://calendar.trca.ca/event/festive-candle-making-workshop/,37,41,5,0.5
2025-11-27,For Families,1,Christmas Celebration on Main Street Unionville!,12-christmas-markets-viral-recipe,https://www.facebook.com/events/1713730742640607/,61,65,5,0.3
2025-11-27,For Families,2,"Vaughan's Christmas Tree Lighting Free, family-friendly celebration with Santa Claus, performances & crafts. Check it Out",12-christmas-markets-viral-recipe,https://www.vaughan.ca/residential/recreation-programs-and-fitness/events/festive-celebrations/christmas-tree-lighting,169,182,5,0.9
2025-11-27,For Families,3,Breakfast with Santa – Unionville Hot pancakes + Santa = Holiday Effect!,12-christmas-markets-viral-recipe,https://www.eventbrite.ca/cc/breakfast-with-santa-on-main-street-unionville-2776099,49,50,5,0.1
2025-11-27,For Families,4,"Kids at the Chanukah Chocolate Gelt Factory Grind, melt & mold your very own Chanukah Chocolate Gelt Coins!",12-christmas-markets-viral-recipe,https://www.jrccrichmondhill.com/chocolatefactory,84,89,5,0.7
2025-11-27,For Families,5,Winter Fest 2025 - Westmount Music & Arts,12-christmas-markets-viral-recipe,https://tickets.cityplayhouse.ca/event/655:582/655:771/,74,79,5,0.5
2025-11-27,For Couples,1,Craft & Taste Market - Vaughan,12-christmas-markets-viral-recipe,https://www.facebook.com/photo/?fbid=122103348735107127&set=gm.2337121043390969,124,136,5,0.7
2025-11-27,For Couples,2,The world-renowned vocal trio -Trio Mandili & Iverioni,12-christmas-markets-viral-recipe,https://tickets.rhcentre.ca/Online/default.asp?BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Apermalink=TrioMandiliShow&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Acontext_id=,16,17,5,0.1
2025-11-27,For Couples,3,️ Vaughan Holiday Market Shopping - Perfect for Couples,12-christmas-markets-viral-recipe,https://visitvaughan.ca/calendar/event/vaughan-holiday-market/,132,142,5,0.9
2025-11-27,For Couples,4,World-renowned guitarist and singer John Pizzarelli,12-christmas-markets-viral-recipe,https://flatomarkhamtheatre.ca/Online/default.asp?BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Apermalink=2526pizzarelli&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Acontext_id=,36,38,5,0.5
2025-11-27,For Couples,5,‍♀️ Zumba Instructor Training,12-christmas-markets-viral-recipe,https://www.facebook.com/photo/?fbid=1277282817773440&set=gm.1473614257271753,31,35,5,0.3
2025-11-27,For Golden Age Readers,1,Seniors Discounts at Loblaws Shop every Thursday and save an additional 10% discount on your shopping.,12-christmas-markets-viral-recipe,https://www.facebook.com/events/25060139546971845/,75,78,5,0.9
2025-11-27,For Golden Age Readers,2,Intimate Partner Violence Talk,12-christmas-markets-viral-recipe,https://www.facebook.com/events/25078283761799965/,8,8,5,0.1
2025-11-27,For Golden Age Readers,3,The Aging Well Club - Free Entry,12-christmas-markets-viral-recipe,https://www.vaughanpl.info/programs/view/3346,34,35,5,0.5
2025-11-27,For Golden Age Readers,4,Love Our Club - Bake Sale Delicious homemade treats help neighbors - wear a crazy holiday sweater! Enjoy Fresh Cookies,12-christmas-markets-viral-recipe,https://docs.google.com/document/d/1DuM4N0nGDWZlDrcKc-p2DQo6h3RSkKZpUSObi45e8lk/edit?usp=sharing,14,15,5,0.3
2025-11-27,For Golden Age Readers,5,Huge Deals & Discounts for Canadian Seniors in 2025 Discover awesome deals; simple discounts make shopping fun and easy.,12-christmas-markets-viral-recipe,https://www.canadianseniorsdirectory.ca/canadian-seniors-deals-and-discounts/#Restaurants-discounts,58,63,5,0.7
2025-12-04,For Families,1,WinterFest - A World of Holiday Fun,10-holiday-picks-you-ll-love,https://www.sixflags.com/canadaswonderland/events/winterfest,77,81,5,0.5
2025-12-04,For Families,2,Vaughan's Magical Christmas Forest Escape into the Magical Christmas Forest with lights and treats for the whole family. Check it Out,10-holiday-picks-you-ll-love,https://calendar.trca.ca/event/magical-christmas-forest-7/,200,217,5,0.9
2025-12-04,For Families,3,"The Popular Chanukah Wonderland is Back! Fun, joy, and celebration for the whole family - rides, shows, crafts & prizes! The annual Chanukah Wonderland - Don’t Miss It",10-holiday-picks-you-ll-love,https://www.jrcc.org/templates/articlecco_cdo/aid/3824880/fbclid/IwY2xjawObCDhleHRuA2FlbQIxMABicmlkETFIVDhGRzlwbkdVTnVDamFUc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvF9yKTHBBhImLRbXWq8Bd04WuZ-5VXYNvnv0Z4bruy4dtSUL88iF07J1561_aem_BFfLXkyy-m440x6MXhrg3A/jewish/Chanukah-Wonderland.htm,38,41,5,0.3
2025-12-04,For Families,4,"Members, Families & Friends Christmas Brunch Holiday community buffet brunch, Santa photos, cheerful giving together.",10-holiday-picks-you-ll-love,https://www.facebook.com/events/1206247528225689/,85,91,5,0.7
2025-12-04,For Families,5,Fairway of Lights Experience the unusual holiday magic of Angus Glen's Fairway of Lights!,10-holiday-picks-you-ll-love,https://www.facebook.com/fairwayoflights,17,18,5,0.1
2025-12-04,For Couples,1,Christmas Marketplace - Best Businesses in Town,10-holiday-picks-you-ll-love,https://www.facebook.com/photo/?fbid=10173174752580224&set=gm.1523441642322215,64,70,5,0.8
2025-12-04,For Couples,1,Promenade Holiday Market - One Holiday Stop - All Your Gifts,10-holiday-picks-you-ll-love,https://www.facebook.com/events/1226843242213848/,64,66,5,0.8
2025-12-04,For Couples,4,GTA’s Can’t-Miss Sales Week,10-holiday-picks-you-ll-love,https://www.facebook.com/events/834856139141750,30,35,5,0.3
2025-12-04,For Couples,4,The Greatest Hits Night - The Eagles,10-holiday-picks-you-ll-love,https://www.facebook.com/photo/?fbid=1252486020084604&set=gm.681500068248659,41,46,5,0.5
2025-12-04,For Couples,5,️ First-Time Buyer Expo,10-holiday-picks-you-ll-love,https://www.facebook.com/events/1670973197210034/,11,11,5,0.1
2025-12-04,For Golden Age Readers,1,"The magic of Kortright’s forest in December! Budget-friendly wonder: winter trails, stunning views, nature surprises.",10-holiday-picks-you-ll-love,https://calendar.trca.ca/event/welcoming-winter/,25,25,5,0.7
2025-12-04,For Golden Age Readers,2,Holiday Recipe Swap - Aging Well Club,10-holiday-picks-you-ll-love,https://www.vaughanpl.info/programs/view/3346,22,23,5,0.4
2025-12-04,For Golden Age Readers,3,FREE Annual Holiday Workshop!!,10-holiday-picks-you-ll-love,https://www.facebook.com/events/1207112071279074/,37,40,5,0.9
2025-12-04,For Golden Age Readers,4,Love Our Club - Bake Sale Delicious homemade treats help neighbors - wear a crazy holiday sweater! Enjoy Fresh Cookies,10-holiday-picks-you-ll-love,https://docs.google.com/document/d/1DuM4N0nGDWZlDrcKc-p2DQo6h3RSkKZpUSObi45e8lk/edit?usp=sharing,22,26,5,0.4
2025-12-04,For Golden Age Readers,5,"Christmas with Bronze Foundation Academy & Friends Seasonal handbell concert, uplifting carols, talented ringers, cozy holiday evening.",10-holiday-picks-you-ll-love,https://allevents.in/vaughan/christmas-with-bronze-foundation-academy-and-friends/200029276699403#google_vignette,3,3,5,0.1
2025-12-11,For Families,1,‍👩‍👧‍👦 Free Family Sundays at McMichael,3-minute-picks-cloud-soft-sweets,https://mcmichael.com/events/,30,33,5,0.8
2025-12-11,For Families,2,"️ Charming Festive Nights at Black Creek Village Stroll lantern-lit streets; sip cocoa, savor music, capture magical moments. Check it Out",3-minute-picks-cloud-soft-sweets,https://blackcreek.ca/events/,30,32,5,0.8
2025-12-11,For Families,3,"Famous annual Chanukah celebration Giant menorah lighting, sufganiyot, latkes, live music, kids’ crafts together.",3-minute-picks-cloud-soft-sweets,https://www.facebook.com/events/871829965278046/,29,29,5,0.5
2025-12-11,For Families,4,"Secret Gift Exchange for All Ages New to Warhammer? Perfect. Add your wishlist, choose another, and share the joy of painted armies and perfect kits",3-minute-picks-cloud-soft-sweets,https://www.facebook.com/WHVaughanON,8,8,5,0.1
2025-12-11,For Families,5,"️Santa Candle Workshop + Hourly Givesaway Decorate holiday house candles, beginner-friendly, all ages, gift-ready fun.",3-minute-picks-cloud-soft-sweets,https://www.facebook.com/events/1244576071055010,18,19,5,0.3
2025-12-11,For Couples,1,A Night of Music & Appetizers,3-minute-picks-cloud-soft-sweets,https://www.universe.com/events/synergy-emil-khachaturian-dr-draw-tickets-70X9YL?ref=share-widget-buffer,28,28,5,0.8
2025-12-11,For Couples,2,Fionn’s Festive Rock & Groove Party,3-minute-picks-cloud-soft-sweets,https://www.facebook.com/Woodbridge.fionnmaccools,12,13,5,0.3
2025-12-11,For Couples,3,Sunday Impress. Music Morning,3-minute-picks-cloud-soft-sweets,https://www.facebook.com/events/1556856838887679/,7,7,5,0.1
2025-12-11,For Couples,4,Wine & Cheese Night - Party for Adults,3-minute-picks-cloud-soft-sweets,https://www.facebook.com/events/3300081040160552,28,30,5,0.8
2025-12-11,For Couples,5,Golden Break Billiard & Lounge,3-minute-picks-cloud-soft-sweets,https://www.facebook.com/profile.php?id=100063544748255#,13,13,5,0.5
2025-12-11,For Golden Age Readers,1,Broadsway - The Most Wonderful Time…Maybe Canada's top divas reinvent classic jazz and cabaret.,3-minute-picks-cloud-soft-sweets,https://flatomarkhamtheatre.ca/Online/default.asp,10,11,5,0.5
2025-12-11,For Golden Age Readers,2,Holiday Wreath Decorating Workshop,3-minute-picks-cloud-soft-sweets,https://www.facebook.com/events/871543835533491/,3,3,5,0.1
2025-12-11,For Golden Age Readers,3,Candlelight Christmas Classics,3-minute-picks-cloud-soft-sweets,https://www.facebook.com/events/2050152499059592/,14,16,5,0.9
2025-12-11,For Golden Age Readers,4,"Wine & Cheese Paint Night Beginner-friendly, step-by-step guided painting + light cheese buffet. Paint & Cheese",3-minute-picks-cloud-soft-sweets,https://www.facebook.com/photo/?fbid=864210209335670&set=gm.1517433842645347,8,8,5,0.3
2025-12-11,For Golden Age Readers,5,"‍♀️ Free Monk Meditation Session Soothing mindfulness session led by a monk — quiet, restorative evening..",3-minute-picks-cloud-soft-sweets,https://www.facebook.com/events/1767149407458463/1767149414125129/?active_tab=about,12,12,5,0.7
2025-12-18,For Families,1,‍👩‍👧‍👦 Avatar: Fire and Ash,4-family-winners-5-min-cake,https://imaginecinemas.com/cinema/promenade/,9,10,5,0.1
2025-12-18,For Families,2,"️ Free Vaughan Outdoor Ice Rinks Free outdoor skating across Vaughan, winter fun for the whole family. See the Full List of Outdoor Rinks",4-family-winners-5-min-cake,https://www.vaughan.ca/about-city-vaughan/departments/recreation-services/outdoor-rinks,50,55,5,0.7
2025-12-18,For Families,3,Pet Adoption Event Heartwarming event - find a friend for you & your family.,4-family-winners-5-min-cake,https://www.facebook.com/saintcatrescuerichmondhill,33,36,5,0.3
2025-12-18,For Families,4,"Tubing & Tobogganing @North Mapple Snowy hills, sleds, laughter, and thermos hot chocolate memories.",4-family-winners-5-min-cake,https://www.vaughan.ca/about-city-vaughan/projects-and-initiatives/community-projects/north-maple-regional-park-nmrp,69,72,5,0.9
2025-12-18,For Families,5,Free Kids Craft Time – Paint Nativity Suncatcher A free and meaningful activity for the kids during the Christmas break.,4-family-winners-5-min-cake,https://www.facebook.com/ThatAgapeShop,42,48,5,0.5
2025-12-18,For Couples,1,️ Pre-Christmas Auction with Arthur’s Fine Art,4-family-winners-5-min-cake,https://www.facebook.com/armandantiques,8,8,4,0.125
2025-12-18,For Couples,2,ISRAELI PARTY @ LUNA LOUNGE,4-family-winners-5-min-cake,https://www.facebook.com/israelivibe.ca,14,15,4,0.875
2025-12-18,For Couples,3,Pre New Year’s Party at Fionn MacCool’s,4-family-winners-5-min-cake,https://www.facebook.com/TheMusicFactoryBand,12,13,4,0.625
2025-12-18,For Couples,5,The Housemaid- One thriller. Two seats. Total escape.,4-family-winners-5-min-cake,https://www.youtube.com/watch?v=48CtX6OgU3s,11,12,4,0.375
2025-12-18,For Golden Age Readers,1,Seniors’ Restaurant Discounts (expires on Dec 31) A simple list of year-round dining discounts quietly offered at familiar places.,4-family-winners-5-min-cake,https://www.canadianseniorsdirectory.ca/canadian-seniors-deals-and-discounts/,34,35,5,0.9
2025-12-18,For Golden Age Readers,2,Popular Christmas Breakfast Gathering,4-family-winners-5-min-cake,https://www.facebook.com/BayviewGlenChurch,12,13,5,0.6
2025-12-18,For Golden Age Readers,3,Aging Well Club: Final 2025 Session,4-family-winners-5-min-cake,https://www.vaughanpl.info/programs/view/3346,12,13,5,0.6
2025-12-18,For Golden Age Readers,4,"Sunday Sip & Create (Creativity Boost) A relaxed art session with warm drinks, sweet treats, and unhurried creativity. Create & Unwind",4-family-winners-5-min-cake,https://mcmichael.com/events/category/adult-programs/,10,10,5,0.3
2025-12-18,For Golden Age Readers,5,"️‍🩹 Mind, Body & Soul Gathering A gentle gathering that blends movement, conversation, and quiet spiritual reflection.",4-family-winners-5-min-cake,https://www.facebook.com/events/1372238247083833/1372238263750498/?active_tab=about,6,7,5,0.1
2025-12-25,For Families,1,"WinterFest: Lights, Skates, Smiles - All In One Night Millions of lights, skating, cocoa, live shows, record-tall Christmas tree. Watch Video",7-plans-after-christmas,https://www.sixflags.com/canadaswonderland,58,61,5,0.7
2025-12-25,For Families,2,"️ Top 3 Outdoor Skating Trails Smooth ice, lit paths, indoor warm-ups—glide, smile, repeat together.",7-plans-after-christmas,https://docs.google.com/document/d/1fNayEAQSIgGic3a7fo6aVsQPD6tDGDpOrr0-jqehS9c/edit?usp=sharing,58,60,5,0.7
2025-12-25,For Families,3,FREE Robotics & Coding Workshop,7-plans-after-christmas,https://moonhub.moonpreneur.com/mh/book-a-free-trial/in-person-richmond-hill/robotics?page_id=2706,47,50,5,0.1
2025-12-25,For Families,4,FREE Pre–New Year Family Bash,7-plans-after-christmas,https://www.richmondhill.ca/en/things-to-do/first-night.aspx#Event-Schedule,58,61,5,0.7
2025-12-25,For Families,5,️ Free Creativity Sessions at McMichael,7-plans-after-christmas,https://mcmichael.com/event/regarder-de-lart-circle-du-conte/2025-12-29/,52,54,5,0.3
2025-12-25,For Couples,1,"Italian New Year’s Eve Party (Woodbridge) Dinner, dancing, laughter, and Italian vibes to welcome the New Year.",7-plans-after-christmas,https://www.meetup.com/isggta55plus/events/312331326/,54,56,5,0.9
2025-12-25,For Couples,2,"Boxing Day Guided Hike at Kortright Fresh air, forest trails, and a rewarding winter hike together.",7-plans-after-christmas,https://www.meetup.com/hockley-valley-hiking-meetup-group/events/312433527/?eventOrigin=city_most_popular_event,11,11,5,0.1
2025-12-25,For Couples,3,New Year’s Eve at Château Le Jardin,7-plans-after-christmas,https://www.lejardin.com/new-year-eve-party,22,23,5,0.5
2025-12-25,For Couples,4,Speed Dating & Comedy Night,7-plans-after-christmas,https://www.eventbrite.ca/e/richmond-hillmarkham-speed-dating-and-comedy-show-age-40-50-tickets-1976539552007?aff=erelexpmlt,17,18,5,0.3
2025-12-25,For Couples,5,Candlelight: ABBA Tribute Concert,7-plans-after-christmas,https://feverup.com/m/258003,30,30,5,0.7
2025-12-25,For Golden Age Readers,1,18 Clubs of the Seniors Association of Vaughan Local senior clubs offering activities across Vaughan’s neighborhoods.,7-plans-after-christmas,https://saviseniors.ca/,24,27,5,0.7
2025-12-25,For Golden Age Readers,2,50 Senior Discounts - Your Money-Saving List A clear list of senior discounts to save money on essentials.,7-plans-after-christmas,https://moneygenius.ca/personal-finance/how-to-save-money/senior-discounts-canada,32,33,5,0.9
2025-12-25,For Golden Age Readers,3,‍🍳 Cozy Winter Cooking – Longo’s Class,7-plans-after-christmas,https://www.longos.com/cooking-classes/,22,24,5,0.5
2025-12-25,For Golden Age Readers,4,"️ Candles, Charcuterie & Beverages Workshop",7-plans-after-christmas,https://www.letsmakeit.ca/,15,15,5,0.3
2025-12-25,For Golden Age Readers,5,Free Online Meditation & Deep Dhamma Session,7-plans-after-christmas,https://www.facebook.com/events/580968768055601/580968771388934/?active_tab=about,9,10,5,0.1
2026-01-01,For Families,1,"Great K1 Speed Weekday 3-Race Special Racing deal perfect for BD parties, adrenaline lovers & spontaneous plans.",your-post-holiday-reset-plan,https://www.k1speed.ca/deals,25,26,5,0.1
2026-01-01,For Families,2,All Star Card & Comic Expo - Vaughan,your-post-holiday-reset-plan,https://www.facebook.com/events/4088914428031637/,28,30,5,0.4
2026-01-01,For Families,3,️ FREE Cool Maker Bracelet Studio Experience,your-post-holiday-reset-plan,https://allevents.in/vaughan/cool-maker-experience-at-staples-yonge-and-steeles-store-450/100001977286592425,40,40,5,0.7
2026-01-01,For Families,4,FREE LEGO® Friends Candy Shop Workshop,your-post-holiday-reset-plan,https://allevents.in/vaughan/lego-friends-candy-shop-at-staples-yonge-and-steeles-store-450/100001976037328844,44,50,5,0.9
